Field,Value
Commits Overview,
Total Commits,54834
Total Unique Authors,6375
,
Top 10 Contributors,
Author,Commits
Matt Clay,21499
Ansible Core Team,14848
Toshio Kuratomi,11671
Michael DeHaan,9223
Brian Coca,8293
Matt Martz,6461
Dag Wieers,6415
James Cammarata,5887
Abhijeet Kasurde,4020
Felix Fontein,3649
,
Communication Events,Total: 13222
"Author1,Author2",Events
"Toshio Kuratomi,James Cammarata",313
"Fabio Alessandro Locati,Toshio Kuratomi",288
"Brian Coca,Toshio Kuratomi",198
"James Cammarata,Michael DeHaan",155
"Toshio Kuratomi,Brian Coca",136
"James Cammarata,Toshio Kuratomi",111
"Brian Coca,James Cammarata",87
"Tim Bielawa,Michael DeHaan",85
"Michael DeHaan,Tim Bielawa",83
"James Cammarata,Brian Coca",78
"Brian Coca,Greg DeKoenigsberg",75
"Sam Doran,Toshio Kuratomi",71
"John R Barker,Toshio Kuratomi",58
"Matt Martz,Toshio Kuratomi",51
"Michael DeHaan,James Cammarata",51
"Marco Vito Moscaritolo,Michael DeHaan",50
"Michael DeHaan,Toshio Kuratomi",47
"Toshio Kuratomi,Matt Clay",46
"Toshio Kuratomi,Greg DeKoenigsberg",46
"René Moser,Toshio Kuratomi",45
"Matt Clay,Toshio Kuratomi",45
"Nathaniel Case,Matt Clay",45
"Greg DeKoenigsberg,Toshio Kuratomi",45
"Brian Coca,Matt Martz",42
"Michael DeHaan,Daniel Hokka Zakrisson",41
"Rene Moser,Toshio Kuratomi",40
"Sam Doran,Fabio Alessandro Locati",40
"Matt Clay,Yanis Guenane",39
"Michael DeHaan,Brian Coca",39
"Michael Scherer,Toshio Kuratomi",37
"Toshio Kuratomi,Fabio Alessandro Locati",36
"Toshio Kuratomi,Michael Scherer",36
"Ondra Machacek,Toshio Kuratomi",35
"Matt Martz,Brian Coca",33
"The Magician,Alex Stephen",33
"Michael Scherer,Fabio Alessandro Locati",32
"GGabriele,Josh Lothian",32
"John Barker,John R Barker",32
"Daniel Hokka Zakrisson,Michael DeHaan",31
"Brian Coca,Matt Clay",31
"Nathaniel Case,Paul Belanger",30
"Dag Wieers,Matt Martz",30
"Brian Coca,Michael DeHaan",30
"Greg DeKoenigsberg,Brian Coca",28
"James Cammarata,Matt Clay",28
"Michael DeHaan,Greg DeKoenigsberg",26
"Toshio Kuratomi,Dag Wieers",26
"Seth Vidal,Michael DeHaan",26
"Adrian Likins,Toshio Kuratomi",25
"Michael DeHaan,Chris Church",25
"Matt Clay,Ganesh Nalawade",25
"Peter Sprygada,John R Barker",25
"Tim Rupp,Toshio Kuratomi",24
"Miguel Angel Muñoz González,Amol Kahat",23
"Peter Sprygada,John Barker",23
"John Barker,Peter Sprygada",22
"jeromew,Michael DeHaan",22
"Brian Coca,Michael Scherer",22
"Brian Coca,Rene Moser",22
"Ganesh Nalawade,Toshio Kuratomi",21
"Josh Lothian,Gabriele",20
"Monty Taylor,David Shrewsbury",20
"@,Fabio Alessandro Locati",20
"René Moser,Matt Clay",20
"Rene Moser,René Moser",20
"Peter Sprygada,Nathaniel Case",20
"Rene Moser,Brian Coca",20
"Dag Wieers,Toshio Kuratomi",19
"Peter Sprygada,Toshio Kuratomi",19
"Michael Scherer,Brian Coca",19
"Jeroen Hoekx,Michael DeHaan",19
"Matt Clay,Brian Coca",19
"Pradeep Gorthi,John McDonough",19
"Andrey Klychkov,Matt Clay",18
"Michael DeHaan,Matt Martz",18
"Jordan Borean,Matt Clay",18
"Yannig Perré,Toshio Kuratomi",18
"Rene Moser,Greg DeKoenigsberg",18
"Abhijeet Kasurde,Matt Clay",17
"Toshio Kuratomi,John R Barker",17
"Toshio Kuratomi,Matt Martz",17
"Dave Kasberg,John R Barker",17
"nitzmahone,Toshio Kuratomi",17
"Paul Durivage,James Tanner",17
"James Tanner,Paul Durivage",17
"John R Barker,Matt Clay",16
"Dag Wieers,Brian Coca",16
"Matt Martz,Matt Clay",16
"Jordan Borean,Matt Davis",16
"James Tanner,Michael DeHaan",16
"David Shrewsbury,Toshio Kuratomi",16
"Greg DeKoenigsberg,Rene Moser",15
"Michael DeHaan,James Tanner",15
"Will Thames,Michael DeHaan",15
"John R Barker,Sam Doran",15
"Matt Davis,Toshio Kuratomi",14
"Chris Church,Matt Martz",14
"Matt Clay,Sloane Hertel",14
"James Cammarata,Fabio Alessandro Locati",14
"Michael Scherer,John Barker",14
"Chris Alfonso,Nathaniel Case",14
"GGabriele,Gabriele",14
"bmildren,Toshio Kuratomi",14
"John R Barker,Peter Sprygada",14
"James Cammarata,James Tanner",13
"Felix Fontein,Jordan Borean",13
"Brian Coca,Fabio Alessandro Locati",13
"michael@ansibleworks.com,Michael DeHaan",13
"Dag Wieers,Sam Doran",13
"Greg DeKoenigsberg,@",13
"Brian Coca,John R Barker",13
"Brian Coca,Sam Doran",13
"Michael DeHaan,Seth Vidal",13
"ian,Amandine Lee",12
"Michael DeHaan,Jeroen Hoekx",12
"Greg DeKoenigsberg,Mike Putnam",12
"Stephen Fromm,Michael DeHaan",12
"Brian Coca,Sloane Hertel",12
"John R Barker,Trishna Guha",12
"Nathaniel Case,John R Barker",12
"chouseknecht,Chris Houseknecht",12
"John R Barker,Brian Coca",12
"Matt Martz,Greg DeKoenigsberg",12
"Matt Clay,Matt Davis",11
"Dag Wieers,Matt Davis",11
"René Moser,Rene Moser",11
"Dag Wieers,Michael DeHaan",11
"scottb,Brian Coca",11
"Michael Scherer,Sam Doran",11
"Matt Martz,Michael DeHaan",11
"Toshio Kuratomi,René Moser",11
"Chris Houseknecht,Brian Coca",11
"Ricardo Carrillo Cruz,Matt Clay",11
"Michael DeHaan,Stephen Fromm",11
"Abhijeet Kasurde,Toshio Kuratomi",11
"Brian Coca,Dag Wieers",11
"Zim Kalinowski,Yuwei Zhou",11
"Gabriele,John R Barker",10
"Greg DeKoenigsberg,Matt Martz",10
"Pilou,Dag Wieers",10
"Matt Clay,Matt Martz",10
"Michael DeHaan,Mikhail Sobolev",10
"Michael DeHaan,Lorin Hochstein",10
"Matt Clay,James Cammarata",10
"Dag Wieers,Jordan Borean",10
"Dag Wieers,John R Barker",10
"Greg DeKoenigsberg,Michael Scherer",10
"James Cammarata,Abhijit Menon-Sen",10
"Matt Davis,Matt Clay",10
"Brian Coca,Abhijit Menon-Sen",10
"Andrew Gaffney,Fabio Alessandro Locati",10
"Matt Clay,John R Barker",10
"Hannes Ljungberg,Felix Fontein",10
"John R Barker,René Moser",10
"Matt Clay,Ricardo Carrillo Cruz",10
"Gabriele,René Moser",10
"Abhijit Menon-Sen,James Cammarata",10
"chouseknecht,Toshio Kuratomi",9
"Toshio Kuratomi,Sam Doran",9
"Marius Gedminas,James Cammarata",9
"Charles Paul,Toshio Kuratomi",9
"Chris Houseknecht,Toshio Kuratomi",9
"Siva Popuri,Rene Moser",9
"Chris Houseknecht,John R Barker",9
"Abhijeet Kasurde,Matt Martz",9
"@,Sam Doran",9
"Matthew Krupcale,Toshio Kuratomi",9
"Nathaniel Case,Toshio Kuratomi",9
"Pavan Bidkar,Abhijeet Kasurde",9
"Martin Krizek,Matt Martz",9
"Serge van Ginderachter,James Cammarata",9
"John R Barker,chouseknecht",9
"Matt Martz,Fabio Alessandro Locati",9
"Trishna Guha,Nathaniel Case",9
"Toshio Kuratomi,Rene Moser",9
"Toshio Kuratomi,nitzmahone",9
"Dag Wieers,Matt Clay",9
"Bruno,Dag Wieers",9
"Thomas Krahn,Matthew Krupcale",9
"Jan-Piet Mens,Michael DeHaan",9
"Jonathan Mainguy,Toshio Kuratomi",9
"Toshio Kuratomi,Matt Davis",8
"Michael DeHaan,Will Thames",8
"Nathaniel Case,Ganesh Nalawade",8
"Matt Clay,Sam Doran",8
"James Tanner,James Cammarata",8
"Matt Martz,Michael Scherer",8
"Brian Coca,steenzout",8
"Nathaniel Case,Trishna Guha",8
"Brian Coca,Nathaniel Case",8
"amitsi,Toshio Kuratomi",8
"Marius Gedminas,Toshio Kuratomi",8
"Andrey Klychkov,yanzhangi",8
"Sumit Jaiswal,Andrey Klychkov",8
"Matt Clay,Dag Wieers",8
"Brian Coca,Abhijeet Kasurde",8
"Sumit Jaiswal,Nilashish Chakraborty",8
"James Cammarata,Serge van Ginderachter",8
"Chris Archibald,Toshio Kuratomi",8
"James Cammarata,Marius Gedminas",8
"Alex Stephen,The Magician",8
"Matt Clay,Abhijeet Kasurde",8
"Matt Clay,Jordan Borean",8
"Robin Roth,Toshio Kuratomi",8
"Yunge Zhu,Zim Kalinowski",8
"Lars Kellogg-Stedman,David Shrewsbury",8
"jctanner,Fabio Alessandro Locati",8
"Dag Wieers,Fabio Alessandro Locati",8
"berenddeschouwer,Matt Clay",8
"Charles Paul,Joseph Callen",8
"Jon Hawkesworth,Brian Coca",8
"Ganesh Nalawade,Trishna Guha",7
"Michael Scherer,jctanner",7
"Joseph Callen,Toshio Kuratomi",7
"Michael DeHaan,John Callender",7
"GGabriele,Michael Scherer",7
"whiter,Toshio Kuratomi",7
"Sam Doran,Dag Wieers",7
"Brian Coca,René Moser",7
"Senthil Kumar Ganesan,Matt Clay",7
"Josh Drake,Michael DeHaan",7
"Martin Krizek,Jordan Borean",7
"Brian Coca,Peter Sprygada",7
"Michael Scherer,James Cammarata",7
"Michael DeHaan,Jan-Piet Mens",7
"Adrian Likins,Brian Coca",7
"David Newswanger,Ricardo Carrillo Cruz",7
"Rene Moser,Fabio Alessandro Locati",7
"Brian Coca,David Shrewsbury",7
"Christopher Johnston,Michael DeHaan",7
"Matt Martz,James Cammarata",7
"Michael DeHaan,Dag Wieers",7
"Brian Coca,Matt Davis",7
"John R Barker,Dag Wieers",7
"Nathaniel Case,Peter Sprygada",7
"Michael DeHaan,Tim Gerla",7
"Matt Clay,Lukas Kämmerling",7
"Peter Sprygada,Matt Martz",7
"Andrea Tartaglia,Carlos E. Garcia",7
"John Barker,GGabriele",7
"Brian Coca,scottb",7
"Matt Clay,Felix Fontein",7
"Toshio Kuratomi,Abhijeet Kasurde",7
"Dag Wieers,Bruno",7
"nitzmahone,Brian Coca",7
"Matt Clay,Nathaniel Case",7
"Andrea Tartaglia,Will Thames",7
"David Newswanger,Toshio Kuratomi",7
"Matt Martz,Chris Church",7
"@,Toshio Kuratomi",6
"Matt Clay,Pilou",6
"jctanner,Sam Doran",6
"jctanner,Toshio Kuratomi",6
"Matt Clay,Rick Elrod",6
"Ivan Bojer,Toshio Kuratomi",6
"Greg DeKoenigsberg,Monty Taylor",6
"Felix Fontein,Matt Clay",6
"James Cammarata,Matt Martz",6
"Brian Coca,nitzmahone",6
"Chris Houseknecht,chouseknecht",6
"Josh Lothian,Nathaniel Case",6
"Dane Summers,Michael DeHaan",6
"Matt Martz,Jordan Borean",6
"Toshio Kuratomi,@",6
"Ondra Machacek,Matt Martz",6
"James Cassell,Matt Martz",6
"Marius Gedminas,Brian Coca",6
"Toshio Kuratomi,Peter Sprygada",6
"Monty Taylor,Greg DeKoenigsberg",6
"Henrik Wallström,Toshio Kuratomi",6
"Joseph Callen,Charles Paul",6
"Timothy Appnel,Michael DeHaan",6
"Toshio Kuratomi,Jonathan Mainguy",6
"David Shrewsbury,Sam Doran",6
"John R Barker,Andrew Gaffney",6
"Richard C Isaacson,Michael DeHaan",6
"Abhijit Menon-Sen,Brian Coca",6
"Ryan S. Brown,Toshio Kuratomi",6
"Will Thames,Brian Coca",6
"Pierre-Louis Bonicoli,James Cammarata",6
"Will Thames,Toshio Kuratomi",6
"Toshio Kuratomi,Ondra Machacek",6
"Greg DeKoenigsberg,Sam Doran",6
"Matthew Williams,Michael DeHaan",6
"James Cammarata,Greg DeKoenigsberg",5
"Rob,Toshio Kuratomi",5
"Michael DeHaan,C. Morgan Hamill",5
"Ganesh Nalawade,Paul Belanger",5
"Michael DeHaan,Marc Abramowitz",5
"Yanis Guenane,Toshio Kuratomi",5
"Patrik Lundin,Brian Coca",5
"Trishna Guha,Paul Belanger",5
"Matt Davis,John R Barker",5
"Peter Sprygada,René Moser",5
"Scott Suehle,Peter Sprygada",5
"sgerhart@gmail.com,Dag Wieers",5
"Dag Wieers,René Moser",5
"René Moser,Brian Coca",5
"Nilashish Chakraborty,Paul Belanger",5
"Toshio Kuratomi,Rob White",5
"Matt Clay,Michael Scherer",5
"David Shrewsbury,Brian Coca",5
"Toshio Kuratomi,Robin Roth",5
"Sviatoslav Sydorenko,Matt Clay",5
"Dariusz Owczarek,Brian Coca",5
"Ash Wilson,Matt Martz",5
"Brian Coca,jctanner",5
"Pilou,Pierre-Louis Bonicoli",5
"Adam Števko,Fabio Alessandro Locati",5
"Brian Coca,Etienne CARRIERE",5
"Michael DeHaan,willthames",5
"Michael DeHaan,Dave Hatton",5
"Werner Dijkerman,Eike Frost",5
"Toshio Kuratomi,jctanner",5
"Brian Coca,chouseknecht",5
"Brian Coca,@",5
"Chin Fang,Michael DeHaan",5
"Andrew Gaffney,Toshio Kuratomi",5
"Toshio Kuratomi,Adrian Likins",5
"James Cammarata,Michael Scherer",5
"Monty Taylor,Brian Coca",5
"Michael Scherer,John R Barker",5
"Brian Coca,Robert Estelle",5
"Petros Moisiadis,Michael DeHaan",5
"Toshio Kuratomi,Abhijit Menon-Sen",5
"Etienne CARRIERE,Greg DeKoenigsberg",5
"Toshio Kuratomi,Tim Rupp",5
"QijunPan,John R Barker",5
"Mikhail Sobolev,Michael DeHaan",5
"Peter Sprygada,Michael Scherer",5
"Senthil Kumar Ganesan,John R Barker",5
"Senthil Kumar Ganesan,Toshio Kuratomi",5
"Sloane Hertel,Matt Clay",5
"MarkusTeufelberger,Yanis Guenane",5
"Sandra McCann,Alicia Cozine",5
"Quentin Stafford-Fraser,Brian Coca",5
"David Shrewsbury,Monty Taylor",5
"Matt Martz,Peter Sprygada",5
"Rene Moser,Michael Scherer",5
"Allen Sanabria,Matt Clay",5
"Russell Teague,Charles Paul",5
"Toshio Kuratomi,chouseknecht",5
"Alicia Cozine,Matt Clay",5
"Toshio Kuratomi,Sloane Hertel",5
"Rob White,Toshio Kuratomi",5
"Felix Fontein,Alicia Cozine",5
"Ryan Brown,Fabio Alessandro Locati",5
"Joshua Lund,Michael DeHaan",5
"Brian Coca,Adrian Likins",5
"Trishna Guha,Dag Wieers",5
"Sam Doran,Matt Clay",5
"schwartzmx,Phil",5
"Peter Sprygada,Brian Coca",4
"Andy Freeland,Toshio Kuratomi",4
"Matt Clay,Zim Kalinowski",4
"Matt Clay,Robin Roth",4
"Mick Bass,Brian Coca",4
"Chris Weber,Fabio Alessandro Locati",4
"Matt Davis,Brian Coca",4
"John R Barker,Nathaniel Case",4
"Trishna Guha,Ganesh Nalawade",4
"Matt Davis,Jordan Borean",4
"Brian Coca,Felix Fontein",4
"Marco Vito Moscaritolo,Jan-Piet Mens",4
"Carlos E. Garcia,Brian Coca",4
"Gonéri Le Bouder,Matt Clay",4
"GomathiselviS,Paul Belanger",4
"Will Thames,James Cammarata",4
"Brian Coca,John Barker",4
"Nathaniel Case,Brian Coca",4
"Dave Hatton,John Kleint",4
"Brian Coca,Martin Krizek",4
"Zim Kalinowski,Yunge Zhu",4
"Rohit,Paul Belanger",4
"Nathaniel Case,Sam Doran",4
"Jonathan Davila,Brian Coca",4
"Brian Coca,Monty Taylor",4
"Nathaniel Case,saichint",4
"George Nikolopoulos,Nathaniel Case",4
"Brian Coca,Ricardo Carrillo Cruz",4
"GGabriele,Nathaniel Case",4
"GGabriele,Toshio Kuratomi",4
"Ganesh Nalawade,Nathaniel Case",4
"Gabriele,Toshio Kuratomi",4
"Ganesh Nalawade,Brian Coca",4
"David Newswanger,Ganesh Nalawade",4
"jctanner,Matt Martz",4
"jctanner,Matt Clay",4
"Kampftoast,smeet07",4
"John R Barker,Ryan S. Brown",4
"Felix Fontein,Hannes Ljungberg",4
"Matt Clay,David Newswanger",4
"Toshio Kuratomi,Jiri Tyr",4
"Sloane Hertel,Brian Coca",4
"Matt Baldwin,Ethan Devenport",4
"James Tanner,Jesse Keating",4
"Martin Krizek,Brian Coca",4
"Patrick Ogenstad,Peter Sprygada",4
"Mike Wiebe,Trishna Guha",4
"Greg DeKoenigsberg,Fabio Alessandro Locati",4
"James Tanner,Richard C Isaacson",4
"Felix Fontein,Sloane Hertel",4
"Mark Chappell,Felix Fontein",4
"curry9999,Sumit Jaiswal",4
"Mark Chance,Toshio Kuratomi",4
"Mark Chance,Benno Joy",4
"chouseknecht,Brian Coca",4
"Monty Taylor,Toshio Kuratomi",4
"David Shrewsbury,Greg DeKoenigsberg",4
"Markus Suonto,@",4
"Michael DeHaan,anatoly techtonik",4
"Dag Wieers,Michael Scherer",4
"Sam Doran,Brian Coca",4
"steenzout,Greg DeKoenigsberg",4
"Ricardo Carrillo Cruz,Trishna Guha",4
"Daniel Hokka Zakrisson,Dag Wieers",4
"John R Barker,Bill Nottingham",4
"Dag Wieers,James Cammarata",4
"Peter Sprygada,Andrew Gaffney",4
"Hans-Joachim Kliemeck,Toshio Kuratomi",4
"Peter Sprygada,Rob Phoenix",4
"Dag Wieers,Abhijeet Kasurde",4
"root,Jon Hawkesworth",4
"Michael Scherer,Chris Weber",4
"John R Barker,Fabio Alessandro Locati",4
"Cove Schneider,Brian Coca",4
"Josh Lothian,Toshio Kuratomi",4
"Matt Martz,René Moser",4
"Matt Martz,John R Barker",4
"Michael Scherer,René Moser",4
"Andrea Tartaglia,Toshio Kuratomi",4
"Matthew Gamble,Toshio Kuratomi",4
"Toshio Kuratomi,Marius Gedminas",4
"Michael DeHaan,Michael Scherer",4
"Toshio Kuratomi,Michael DeHaan",4
"René Moser,Dag Wieers",4
"Michael DeHaan,Rafal Lewczuk",4
"Pilou,John R Barker",4
"Jordan Borean,Brian Coca",4
"Jordan Borean,Dag Wieers",4
"Pilou,Matt Clay",4
"René Moser,Fabio Alessandro Locati",4
"Jordan Borean,Sloane Hertel",4
"Michael DeHaan,Jeremy Katz",4
"Dag Wieers,Wojciech Wypior",4
"Abhijeet Kasurde,Felix Fontein",4
"Michael DeHaan,James Laska",4
"Abhijeet Kasurde,John R Barker",4
"Dag Wieers,Tim Rupp",4
"Abhijeet Kasurde,Sloane Hertel",4
"Sam Doran,Felix Fontein",4
"Dag Wieers,Ryan Petrello",4
"Ricardo Carrillo Cruz,John R Barker",4
"Abhijit Menon-Sen,Toshio Kuratomi",4
"John Barker,Toshio Kuratomi",4
"Dag Wieers,Daniel Hokka Zakrisson",4
"Christopher H. Laco,Matt Martz",4
"lchantre,Luc",4
"Toshio Kuratomi,Jordan Borean",4
"Andrew Gaffney,Sam Doran",4
"Stephen Fromm,Jan-Piet Mens",3
"Michael DeHaan,steenzout",3
"Ricardo Carrillo Cruz,Toshio Kuratomi",3
"Jan-Piet Mens,Daniel Hokka Zakrisson",3
"Ryan Brown,Matt Clay",3
"Jan-Piet Mens,Brian Coca",3
"James Cammarata,Chris Church",3
"Sam Doran,Abhijeet Kasurde",3
"Adam Miller,Matt Clay",3
"Brian Coca,Ganesh Nalawade",3
"Hiroaki Nakamura,jpic",3
"Hiroaki Nakamura,Brian Coca",3
"smile37773,Felix Fontein",3
"Dag Wieers,Jan-Piet Mens",3
"Ton Kersten,Michael DeHaan",3
"Will Thames,Daniel Shepherd",3
"Eric Chou,Dorian Dietzel",3
"Chris Weber,René Moser",3
"Brian Coca,Jonathan Mainguy",3
"Brian Coca,Jon Hawkesworth",3
"Rick Elrod,Matt Clay",3
"Abhijit Menon-Sen,nitzmahone",3
"Brian Coca,Joel Thompson",3
"PRASOON KARUNAN V,Jordan Borean",3
"Patrick Ogenstad,Johannes Meixner",3
"James Cammarata,root",3
"Manuel Sousa,Fabio Alessandro Locati",3
"Manuel Sousa,Greg DeKoenigsberg",3
"Manuel Sousa,Rene Moser",3
"Darren Worrall,Rene Moser",3
"Stephen Fromm,Matt Wright",3
"Marc Abramowitz,Brian Coca",3
"John Wesley,Felix Fontein",3
"Trishna Guha,David Newswanger",3
"Rob Phoenix,John R Barker",3
"scottb,Matt Clay",3
"Thomas Szymanski,Brian Coca",3
"schunduri,Toshio Kuratomi",3
"Toshio Kuratomi,Carlos E. Garcia",3
"Monty Taylor,James Cammarata",3
"Mariusz Mazur,Ondra Machacek",3
"Michael Scherer,Adrian Likins",3
"Dietmar Schinnerl,Michael DeHaan",3
"Nathaniel Case,Dag Wieers",3
"David Shrewsbury,Rene Moser",3
"Andrew Klychkov,Felix Fontein",3
"Aleksey Ovcharenko,James Tanner",3
"dagnello,Toshio Kuratomi",3
"Monty Taylor,Davide Guerri",3
